player_id,full_name,country,category,batting_position,date_of_birth,birth_year,age_at_tournament,height_cm,height_verified,height_source,pop_height_birth_cohort,flag,notes,tournament_id,format,tournament_year,era,height_excess,region
d-miller-1,David Miller,RSA,BAT,6,1989-06-10,1989,34.3,183.0,True,ESPN_verified,171.8,,Left-handed finisher; experienced campaigner,odi-2023,ODI,2023,4,11.199999999999989,African
m-jansen-1,Marco Jansen,RSA,FAST,7,2000-05-01,2000,23.4,201.0,True,ESPN_verified,172.2,,Very tall left-arm fast; 6ft 7in; all-rounder,odi-2023,ODI,2023,4,28.80000000000001,African
k-maharaj-1,Keshav Maharaj,RSA,SPIN,8,1990-02-07,1990,33.7,178.0,False,estimated,171.8,HEIGHT_ESTIMATED,Left-arm orthodox spinner; height estimated,odi-2023,ODI,2023,4,6.199999999999989,African
k-rabada-1,Kagiso Rabada,RSA,FAST,9,1995-05-25,1995,28.4,185.0,True,ESPN_verified,172.0,,Right-arm fast; world-class pace bowler,odi-2023,ODI,2023,4,13.0,African
l-ngidi-1,Lungi Ngidi,RSA,FAST,10,1996-03-29,1996,27.5,193.0,True,ESPN_verified,172.0,,Tall right-arm fast; steep bounce,odi-2023,ODI,2023,4,21.0,African
g-coetzee-1,Gerald Coetzee,RSA,FAST,11,2000-10-02,2000,23.0,188.0,False,estimated,172.2,HEIGHT_ESTIMATED,Right-arm fast; express pace; young talent; height estimated,odi-2023,ODI,2023,4,15.800000000000011,African
g-gambhir-1,Gautam Gambhir,IND,BAT,1,1981-10-14,1981,25.9,170.0,True,ESPN_verified,166.2,,Top scorer in the final with 75,t20-2007,T20,2007,3,3.8000000000000114,South Asian
v-sehwag-1,Virender Sehwag,IND,BAT,2,1978-10-20,1978,28.9,175.0,True,ESPN_verified,165.8,,,t20-2007,T20,2007,3,9.199999999999989,South Asian
rp-singh-1,Robin Uthappa,IND,BAT,3,1985-11-11,1985,21.9,178.0,False,ESPN_estimated,166.5,HEIGHT_ESTIMATED,Height estimated from photos; played key role in group stage,t20-2007,T20,2007,3,11.5,South Asian
y-singh-1,Yuvraj Singh,IND,BAT,4,1981-12-12,1981,25.7,183.0,True,ESPN_verified,166.2,,Hit 6 sixes in an over off Stuart Broad; Player of the Tournament,t20-2007,T20,2007,3,16.80000000000001,South Asian
ms-dhoni-1,MS Dhoni,IND,WK,5,1981-07-07,1981,26.2,175.0,True,ESPN_verified,166.2,,Captain; led India to inaugural T20 WC title,t20-2007,T20,2007,3,8.800000000000011,South Asian
r-sharma-1,Rohit Sharma,IND,BAT,6,1987-04-30,1987,20.4,177.0,True,ESPN_verified,166.7,,Young middle-order batsman in first World Cup,t20-2007,T20,2007,3,10.300000000000011,South Asian
i-pathan-1,Irfan Pathan,IND,FAST,7,1984-10-27,1984,22.9,183.0,True,ESPN_verified,166.4,,Bowling all-rounder; bowled crucial spells,t20-2007,T20,2007,3,16.599999999999994,South Asian
h-singh-1,Harbhajan Singh,IND,SPIN,8,1980-07-03,1980,27.2,183.0,True,ESPN_verified,166.0,,Lead spinner,t20-2007,T20,2007,3,17.0,South Asian
j-sharma-1,Joginder Sharma,IND,FAST,9,1983-10-23,1983,23.9,180.0,False,ESPN_estimated,166.3,HEIGHT_ESTIMATED,Bowled the famous final over; height estimated from photos,t20-2007,T20,2007,3,13.699999999999989,South Asian
s-sreesanth-1,Sreesanth,IND,FAST,10,1983-02-06,1983,24.6,180.0,True,ESPN_verified,166.3,,Took the winning catch in the final,t20-2007,T20,2007,3,13.699999999999989,South Asian
rp-singh-2,RP Singh,IND,FAST,11,1985-12-06,1985,21.7,188.0,True,ESPN_verified,166.5,,Left-arm fast bowler; leading wicket-taker for India,t20-2007,T20,2007,3,21.5,South Asian
ml-hayden-1,Matthew Hayden,AUS,BAT,1,1971-10-29,1971,35.9,192.0,True,ESPN_verified,176.5,,,t20-2007,T20,2007,3,15.5,Oceanian
ac-gilchrist-1,Adam Gilchrist,AUS,WK,2,1971-11-14,1971,35.8,183.0,True,ESPN_verified,176.5,,Wicketkeeper-batsman opening,t20-2007,T20,2007,3,6.5,Oceanian
rt-ponting-1,Ricky Ponting,AUS,BAT,3,1974-12-19,1974,32.7,178.0,True,ESPN_verified,176.8,,Captain,t20-2007,T20,2007,3,1.1999999999999886,Oceanian
mj-clarke-1,Michael Clarke,AUS,BAT,4,1981-04-02,1981,26.5,179.0,True,ESPN_verified,177.3,,,t20-2007,T20,2007,3,1.6999999999999886,Oceanian
a-symonds-1,Andrew Symonds,AUS,BAT,5,1975-06-09,1975,32.3,184.0,True,ESPN_verified,176.9,,All-rounder; classified BAT based on batting position,t20-2007,T20,2007,3,7.099999999999994,Oceanian
bj-hodge-1,Brad Hodge,AUS,BAT,6,1974-12-29,1974,32.7,179.0,False,ESPN_estimated,176.8,HEIGHT_ESTIMATED,Height estimated from photos,t20-2007,T20,2007,3,2.1999999999999886,Oceanian
sr-watson-1,Shane Watson,AUS,FAST,7,1981-06-17,1981,26.2,185.0,True,ESPN_verified,177.3,,All-rounder; classified FAST as batting position 7+,t20-2007,T20,2007,3,7.699999999999989,Oceanian
b-lee-1,Brett Lee,AUS,FAST,8,1976-11-08,1976,30.8,186.0,True,ESPN_verified,177.0,,,t20-2007,T20,2007,3,9.0,Oceanian
nw-bracken-1,Nathan Bracken,AUS,FAST,9,1977-09-12,1977,29.9,188.0,True,ESPN_verified,177.1,,Left-arm fast-medium,t20-2007,T20,2007,3,10.900000000000006,Oceanian
sr-clark-1,Stuart Clark,AUS,FAST,10,1975-09-28,1975,31.9,193.0,True,ESPN_verified,176.9,,,t20-2007,T20,2007,3,16.099999999999994,Oceanian
b-hogg-1,Brad Hogg,AUS,SPIN,11,1971-02-04,1971,36.6,179.0,True,ESPN_verified,176.5,,Left-arm wrist spinner,t20-2007,T20,2007,3,2.5,Oceanian
m-hafeez-1,Mohammad Hafeez,PAK,BAT,1,1980-10-17,1980,26.9,183.0,True,ESPN_verified,167.0,,,t20-2007,T20,2007,3,16.0,South Asian
i-nazir-1,Imran Nazir,PAK,BAT,2,1981-12-16,1981,25.7,170.0,False,ESPN_estimated,167.1,HEIGHT_ESTIMATED,Height estimated from photos,t20-2007,T20,2007,3,2.9000000000000057,South Asian
y-khan-1,Younis Khan,PAK,BAT,3,1977-11-29,1977,29.8,180.0,True,ESPN_verified,166.7,,,t20-2007,T20,2007,3,13.300000000000011,South Asian
s-malik-1,Shoaib Malik,PAK,BAT,4,1982-02-01,1982,25.6,180.0,True,ESPN_verified,167.2,,Captain,t20-2007,T20,2007,3,12.800000000000011,South Asian
misbah-ul-haq-1,Misbah-ul-Haq,PAK,BAT,5,1974-05-28,1974,33.3,180.0,True,ESPN_verified,166.4,,Played the famous scoop shot in the final,t20-2007,T20,2007,3,13.599999999999994,South Asian
shahid-afridi-1,Shahid Afridi,PAK,BAT,6,1980-03-01,1980,27.6,183.0,True,ESPN_verified,167.0,CATEGORY_AMBIGUOUS,"All-rounder; batted at 6, bowled leg-spin; classified BAT based on batting position",t20-2007,T20,2007,3,16.0,South Asian
k-akmal-1,Kamran Akmal,PAK,WK,7,1982-01-13,1982,25.7,173.0,True,ESPN_verified,167.2,,Wicketkeeper; batted in lower middle order in T20s,t20-2007,T20,2007,3,5.800000000000011,South Asian
s-tanvir-1,Sohail Tanvir,PAK,FAST,8,1984-12-12,1984,22.7,183.0,True,ESPN_verified,167.4,,Left-arm fast; leading wicket-taker of tournament,t20-2007,T20,2007,3,15.599999999999994,South Asian
u-gul-1,Umar Gul,PAK,FAST,9,1984-04-14,1984,23.4,183.0,True,ESPN_verified,167.4,,,t20-2007,T20,2007,3,15.599999999999994,South Asian
m-asif-1,Mohammad Asif,PAK,FAST,10,1982-12-20,1982,24.7,188.0,True,ESPN_verified,167.2,,,t20-2007,T20,2007,3,20.80000000000001,South Asian
m-sami-1,Mohammad Sami,PAK,FAST,11,1981-02-24,1981,26.5,185.0,True,ESPN_verified,167.1,,,t20-2007,T20,2007,3,17.900000000000006,South Asian
vs-solanki-1,Vikram Solanki,ENG,BAT,1,1976-04-01,1976,31.5,180.0,False,ESPN_estimated,175.8,HEIGHT_ESTIMATED,Height estimated from photos,t20-2007,T20,2007,3,4.199999999999989,European
mp-vaughan-1,Michael Vaughan,ENG,BAT,2,1974-10-29,1974,32.9,183.0,True,ESPN_verified,175.6,,,t20-2007,T20,2007,3,7.400000000000006,European
kp-pietersen-1,Kevin Pietersen,ENG,BAT,3,1980-06-27,1980,27.2,193.0,True,ESPN_verified,176.2,,,t20-2007,T20,2007,3,16.80000000000001,European
pd-collingwood-1,Paul Collingwood,ENG,BAT,4,1976-05-26,1976,31.3,180.0,True,ESPN_verified,175.8,,Captain,t20-2007,T20,2007,3,4.199999999999989,European
a-flintoff-1,Andrew Flintoff,ENG,BAT,5,1977-12-06,1977,29.7,193.0,True,ESPN_verified,175.9,CATEGORY_AMBIGUOUS,All-rounder; batted at 5 so classified BAT; also bowled fast-medium,t20-2007,T20,2007,3,17.099999999999994,European
cmw-read-1,Chris Read,ENG,WK,6,1978-08-10,1978,29.0,178.0,False,ESPN_estimated,176.0,HEIGHT_ESTIMATED,Height estimated from photos; wicketkeeper,t20-2007,T20,2007,3,2.0,European
dn-patel-1,Dimitri Mascarenhas,ENG,FAST,7,1977-10-30,1977,29.8,183.0,False,ESPN_estimated,175.9,HEIGHT_ESTIMATED,Height estimated from photos; medium-fast bowler,t20-2007,T20,2007,3,7.099999999999994,European
scj-broad-1,Stuart Broad,ENG,FAST,8,1986-06-24,1986,21.2,196.0,True,ESPN_verified,176.6,,Famously hit for 6 sixes by Yuvraj Singh,t20-2007,T20,2007,3,19.400000000000006,European
jm-anderson-1,James Anderson,ENG,FAST,9,1982-07-30,1982,25.1,188.0,True,ESPN_verified,176.4,,,t20-2007,T20,2007,3,11.599999999999994,European
rj-sidebottom-1,Ryan Sidebottom,ENG,FAST,10,1978-01-15,1978,29.7,191.0,True,ESPN_verified,176.0,,Left-arm fast-medium,t20-2007,T20,2007,3,15.0,European
a-dalrymple-1,Jamie Dalrymple,ENG,SPIN,11,1981-01-21,1981,26.7,185.0,False,ESPN_estimated,176.3,HEIGHT_ESTIMATED,Height estimated; off-spin bowler,t20-2007,T20,2007,3,8.699999999999989,European
gr-smith-1,Graeme Smith,RSA,BAT,1,1981-02-01,1981,26.6,193.0,True,ESPN_verified,171.1,,Captain,t20-2007,T20,2007,3,21.900000000000006,African
hh-gibbs-1,Herschelle Gibbs,RSA,BAT,2,1974-02-23,1974,33.6,178.0,True,ESPN_verified,170.4,,,t20-2007,T20,2007,3,7.599999999999994,African
jh-kallis-1,Jacques Kallis,RSA,BAT,3,1975-10-16,1975,31.9,184.0,True,ESPN_verified,170.6,,All-rounder; classified BAT based on batting position,t20-2007,T20,2007,3,13.400000000000006,African
ab-devilliers-1,AB de Villiers,RSA,BAT,4,1984-02-17,1984,23.6,181.0,True,ESPN_verified,171.4,,,t20-2007,T20,2007,3,9.599999999999994,African
jm-kemp-1,Justin Kemp,RSA,BAT,5,1977-10-02,1977,29.9,185.0,False,ESPN_estimated,170.7,HEIGHT_ESTIMATED,Height estimated from photos,t20-2007,T20,2007,3,14.300000000000011,African
mv-boucher-1,Mark Boucher,RSA,WK,6,1976-12-03,1976,30.8,178.0,True,ESPN_verified,170.6,,Wicketkeeper,t20-2007,T20,2007,3,7.400000000000006,African
sm-pollock-1,Shaun Pollock,RSA,FAST,7,1973-07-16,1973,34.1,185.0,True,ESPN_verified,170.3,,,t20-2007,T20,2007,3,14.699999999999989,African
ve-philander-1,Vernon Philander,RSA,FAST,8,1985-06-24,1985,22.2,183.0,True,ESPN_verified,171.5,,,t20-2007,T20,2007,3,11.5,African
a-nel-1,Andre Nel,RSA,FAST,9,1977-07-15,1977,30.1,191.0,True,ESPN_verified,170.7,,,t20-2007,T20,2007,3,20.30000000000001,African
m-morkel-1,Morne Morkel,RSA,FAST,10,1984-10-06,1984,22.9,201.0,True,ESPN_verified,171.4,,One of the tallest fast bowlers in cricket history,t20-2007,T20,2007,3,29.599999999999994,African
re-van-der-merwe-1,Roelof van der Merwe,RSA,SPIN,11,1984-12-31,1984,22.7,180.0,False,ESPN_estimated,171.4,HEIGHT_ESTIMATED,Left-arm orthodox spinner; height estimated from photos,t20-2007,T20,2007,3,8.599999999999994,African
l-vincent-1,Lou Vincent,NZL,BAT,1,1978-11-11,1978,28.8,175.0,False,ESPN_estimated,176.8,HEIGHT_ESTIMATED,Height estimated from photos,t20-2007,T20,2007,3,-1.8000000000000114,Oceanian
bb-mccullum-1,Brendon McCullum,NZL,WK,2,1981-09-27,1981,25.9,180.0,True,ESPN_verified,177.1,,Wicketkeeper-batsman; aggressive opener,t20-2007,T20,2007,3,2.9000000000000057,Oceanian
sp-fleming-1,Stephen Fleming,NZL,BAT,3,1973-04-01,1973,34.4,188.0,True,ESPN_verified,176.5,,Captain,t20-2007,T20,2007,3,11.5,Oceanian
rg-taylor-1,Ross Taylor,NZL,BAT,4,1984-03-08,1984,23.5,183.0,True,ESPN_verified,177.4,,,t20-2007,T20,2007,3,5.599999999999994,Oceanian
sb-styris-1,Scott Styris,NZL,BAT,5,1975-07-10,1975,32.1,175.0,False,ESPN_estimated,176.7,HEIGHT_ESTIMATED,Height estimated from photos; all-rounder,t20-2007,T20,2007,3,-1.6999999999999886,Oceanian
cd-mcmillan-1,Craig McMillan,NZL,BAT,6,1976-09-13,1976,30.9,180.0,False,ESPN_estimated,176.8,HEIGHT_ESTIMATED,Height estimated from photos,t20-2007,T20,2007,3,3.1999999999999886,Oceanian
jdp-oram-1,Jacob Oram,NZL,FAST,7,1978-07-28,1978,29.1,196.0,True,ESPN_verified,176.8,,All-rounder; tall left-arm fast-medium,t20-2007,T20,2007,3,19.19999999999999,Oceanian
dl-vettori-1,Daniel Vettori,NZL,SPIN,8,1979-01-27,1979,28.6,188.0,True,ESPN_verified,176.9,,Left-arm orthodox spinner,t20-2007,T20,2007,3,11.099999999999994,Oceanian
se-bond-1,Shane Bond,NZL,FAST,9,1975-06-07,1975,32.2,183.0,True,ESPN_verified,176.7,,Express fast bowler,t20-2007,T20,2007,3,6.300000000000011,Oceanian
ks-mills-1,Kyle Mills,NZL,FAST,10,1979-03-15,1979,28.4,183.0,True,ESPN_verified,176.9,,,t20-2007,T20,2007,3,6.099999999999994,Oceanian
mr-gillespie-1,Mark Gillespie,NZL,FAST,11,1979-12-15,1979,27.7,185.0,False,ESPN_estimated,176.9,HEIGHT_ESTIMATED,Height estimated from photos; left-arm fast-medium,t20-2007,T20,2007,3,8.099999999999994,Oceanian
ch-gayle-1,Chris Gayle,WI,BAT,1,1979-09-21,1979,27.9,191.0,True,ESPN_verified,173.2,,,t20-2007,T20,2007,3,17.80000000000001,Caribbean
ds-smith-1,Devon Smith,WI,BAT,2,1981-10-21,1981,25.9,170.0,False,ESPN_estimated,173.4,HEIGHT_ESTIMATED,Height estimated from photos,t20-2007,T20,2007,3,-3.4000000000000057,Caribbean
rr-sarwan-1,Ramnaresh Sarwan,WI,BAT,3,1980-06-23,1980,27.2,175.0,False,ESPN_estimated,173.3,HEIGHT_ESTIMATED,Height estimated from photos,t20-2007,T20,2007,3,1.6999999999999886,Caribbean
s-chanderpaul-1,Shivnarine Chanderpaul,WI,BAT,4,1974-08-16,1974,33.0,170.0,True,ESPN_verified,172.7,,,t20-2007,T20,2007,3,-2.6999999999999886,Caribbean
dj-bravo-1,Dwayne Bravo,WI,BAT,5,1983-10-07,1983,23.9,175.0,True,ESPN_verified,173.5,CATEGORY_AMBIGUOUS,All-rounder; batted at 5 so classified BAT; also bowled medium-fast,t20-2007,T20,2007,3,1.5,Caribbean
d-ramdin-1,Denesh Ramdin,WI,WK,6,1985-03-13,1985,22.5,175.0,False,ESPN_estimated,173.6,HEIGHT_ESTIMATED,Height estimated; wicketkeeper,t20-2007,T20,2007,3,1.4000000000000057,Caribbean
dj-sammy-1,Darren Sammy,WI,FAST,7,1983-12-20,1983,23.7,185.0,True,ESPN_verified,173.5,,Medium-fast all-rounder,t20-2007,T20,2007,3,11.5,Caribbean
je-taylor-1,Jerome Taylor,WI,FAST,8,1984-06-22,1984,23.2,183.0,True,ESPN_verified,173.5,,,t20-2007,T20,2007,3,9.5,Caribbean
db-powell-1,Daren Powell,WI,FAST,9,1978-04-15,1978,29.4,193.0,True,ESPN_verified,173.0,,Tall fast bowler,t20-2007,T20,2007,3,20.0,Caribbean
fidel-edwards-1,Fidel Edwards,WI,FAST,10,1982-02-06,1982,25.6,170.0,True,ESPN_verified,173.4,,Short but extremely fast bowler,t20-2007,T20,2007,3,-3.4000000000000057,Caribbean
s-chattergoon-1,Sewnarine Chattergoon,WI,SPIN,11,1981-04-03,1981,26.4,173.0,False,ESPN_estimated,173.4,HEIGHT_ESTIMATED,Height estimated; left-arm spinner; limited T20I data,t20-2007,T20,2007,3,-0.4000000000000057,Caribbean
st-jayasuriya-1,Sanath Jayasuriya,SL,BAT,1,1969-06-30,1969,38.2,165.0,True,ESPN_verified,164.2,,,t20-2007,T20,2007,3,0.8000000000000114,South Asian
wp-salgado-1,Upul Tharanga,SL,BAT,2,1985-02-02,1985,22.6,178.0,True,ESPN_verified,165.5,,,t20-2007,T20,2007,3,12.5,South Asian
kc-sangakkara-1,Kumar Sangakkara,SL,BAT,3,1977-10-27,1977,29.8,178.0,True,ESPN_verified,164.7,,,t20-2007,T20,2007,3,13.300000000000011,South Asian
dpmd-jayawardene-1,Mahela Jayawardene,SL,BAT,4,1977-05-27,1977,30.3,175.0,True,ESPN_verified,164.7,,Captain,t20-2007,T20,2007,3,10.300000000000011,South Asian
lpc-silva-1,Chamara Silva,SL,BAT,5,1979-12-14,1979,27.7,173.0,False,ESPN_estimated,164.9,HEIGHT_ESTIMATED,Height estimated from photos,t20-2007,T20,2007,3,8.099999999999994,South Asian
tm-dilshan-1,Tillakaratne Dilshan,SL,BAT,6,1976-10-14,1976,30.9,175.0,True,ESPN_verified,164.6,,,t20-2007,T20,2007,3,10.400000000000006,South Asian
wpujc-vaas-1,Chaminda Vaas,SL,FAST,7,1974-01-27,1974,33.6,175.0,True,ESPN_verified,164.4,,Left-arm fast-medium,t20-2007,T20,2007,3,10.599999999999994,South Asian
had-prasanna-1,Prasanna Jayawardene,SL,WK,8,1979-05-27,1979,28.3,170.0,False,ESPN_estimated,164.9,HEIGHT_ESTIMATED,Wicketkeeper; height estimated from photos,t20-2007,T20,2007,3,5.099999999999994,South Asian
m-muralitharan-1,Muttiah Muralitharan,SL,SPIN,9,1972-04-17,1972,35.4,175.0,True,ESPN_verified,164.2,,Greatest wicket-taker in cricket history,t20-2007,T20,2007,3,10.800000000000011,South Asian
sl-malinga-1,Lasith Malinga,SL,FAST,10,1983-08-28,1983,24.0,175.0,True,ESPN_verified,165.3,,Sling-arm fast bowler,t20-2007,T20,2007,3,9.699999999999989,South Asian
cms-bandara-1,Farveez Maharoof,SL,FAST,11,1984-09-07,1984,23.0,180.0,True,ESPN_verified,165.4,,Medium-fast bowling all-rounder,t20-2007,T20,2007,3,14.599999999999994,South Asian
k-akmal-1,Kamran Akmal,PAK,WK,1,1982-01-13,1982,27.4,173.0,True,ESPN_verified,167.2,,Wicketkeeper; promoted to opener in T20s,t20-2009,T20,2009,3,5.800000000000011,South Asian
shahid-afridi-1,Shahid Afridi,PAK,BAT,2,1980-03-01,1980,29.3,183.0,True,ESPN_verified,167.0,CATEGORY_AMBIGUOUS,All-rounder; opened batting in T20s so classified BAT; also bowled leg-spin; Man of the Match in final,t20-2009,T20,2009,3,16.0,South Asian
s-malik-1,Shoaib Malik,PAK,BAT,3,1982-02-01,1982,27.3,180.0,True,ESPN_verified,167.2,,,t20-2009,T20,2009,3,12.800000000000011,South Asian
y-khan-1,Younis Khan,PAK,BAT,4,1977-11-29,1977,31.6,180.0,True,ESPN_verified,166.7,,Captain,t20-2009,T20,2009,3,13.300000000000011,South Asian
misbah-ul-haq-1,Misbah-ul-Haq,PAK,BAT,5,1974-05-28,1974,35.1,180.0,True,ESPN_verified,166.4,,,t20-2009,T20,2009,3,13.599999999999994,South Asian
m-hafeez-1,Mohammad Hafeez,PAK,BAT,6,1980-10-17,1980,28.7,183.0,True,ESPN_verified,167.0,,,t20-2009,T20,2009,3,16.0,South Asian
a-razzaq-1,Abdul Razzaq,PAK,FAST,7,1979-12-02,1979,29.6,180.0,True,ESPN_verified,166.9,,Fast-medium all-rounder,t20-2009,T20,2009,3,13.099999999999994,South Asian
u-gul-1,Umar Gul,PAK,FAST,8,1984-04-14,1984,25.2,183.0,True,ESPN_verified,167.4,,,t20-2009,T20,2009,3,15.599999999999994,South Asian
saeed-ajmal-1,Saeed Ajmal,PAK,SPIN,9,1977-10-14,1977,31.7,180.0,True,ESPN_verified,166.7,,Off-spinner,t20-2009,T20,2009,3,13.300000000000011,South Asian
m-amir-1,Mohammad Amir,PAK,FAST,10,1992-04-13,1992,17.2,185.0,True,ESPN_verified,167.8,,Youngest player in the squad at just 17,t20-2009,T20,2009,3,17.19999999999999,South Asian
s-tanvir-1,Sohail Tanvir,PAK,FAST,11,1984-12-12,1984,24.5,183.0,True,ESPN_verified,167.4,,Left-arm fast,t20-2009,T20,2009,3,15.599999999999994,South Asian
tm-dilshan-1,Tillakaratne Dilshan,SL,BAT,1,1976-10-14,1976,32.7,175.0,True,ESPN_verified,164.6,,Invented the 'Dilscoop'; leading run scorer of tournament,t20-2009,T20,2009,3,10.400000000000006,South Asian
kc-sangakkara-1,Kumar Sangakkara,SL,WK,2,1977-10-27,1977,31.6,178.0,True,ESPN_verified,164.7,,Wicketkeeper-batsman; captain,t20-2009,T20,2009,3,13.300000000000011,South Asian
dpmd-jayawardene-1,Mahela Jayawardene,SL,BAT,3,1977-05-27,1977,32.1,175.0,True,ESPN_verified,164.7,,,t20-2009,T20,2009,3,10.300000000000011,South Asian
st-jayasuriya-1,Sanath Jayasuriya,SL,BAT,4,1969-06-30,1969,40.0,165.0,True,ESPN_verified,164.2,,Veteran; playing in last T20 WC,t20-2009,T20,2009,3,0.8000000000000114,South Asian
ad-mathews-1,Angelo Mathews,SL,BAT,5,1987-06-02,1987,22.0,180.0,True,ESPN_verified,165.7,CATEGORY_AMBIGUOUS,All-rounder; batted at 5 so classified BAT; also bowled medium-fast,t20-2009,T20,2009,3,14.300000000000011,South Asian
cj-kapugedera-1,Chamara Kapugedera,SL,BAT,6,1987-02-24,1987,22.3,175.0,False,ESPN_estimated,165.7,HEIGHT_ESTIMATED,Height estimated from photos,t20-2009,T20,2009,3,9.300000000000011,South Asian
i-udana-1,Isuru Udana,SL,FAST,7,1988-05-17,1988,21.1,178.0,False,ESPN_estimated,165.8,HEIGHT_ESTIMATED,Left-arm fast-medium; height estimated from photos,t20-2009,T20,2009,3,12.199999999999989,South Asian
sl-malinga-1,Lasith Malinga,SL,FAST,8,1983-08-28,1983,25.8,175.0,True,ESPN_verified,165.3,,Sling-arm fast bowler,t20-2009,T20,2009,3,9.699999999999989,South Asian
m-muralitharan-1,Muttiah Muralitharan,SL,SPIN,9,1972-04-17,1972,37.2,175.0,True,ESPN_verified,164.2,,,t20-2009,T20,2009,3,10.800000000000011,South Asian
aj-mendis-1,Ajantha Mendis,SL,SPIN,10,1985-03-11,1985,24.3,175.0,False,ESPN_estimated,165.5,HEIGHT_ESTIMATED,Mystery spinner; height estimated from photos,t20-2009,T20,2009,3,9.5,South Asian
nu-kulasekara-1,Nuwan Kulasekara,SL,FAST,11,1982-07-22,1982,26.9,178.0,True,ESPN_verified,165.2,,Right-arm fast-medium,t20-2009,T20,2009,3,12.800000000000011,South Asian
g-gambhir-1,Gautam Gambhir,IND,BAT,1,1981-10-14,1981,27.7,170.0,True,ESPN_verified,166.2,,,t20-2009,T20,2009,3,3.8000000000000114,South Asian
v-sehwag-1,Virender Sehwag,IND,BAT,2,1978-10-20,1978,30.7,175.0,True,ESPN_verified,165.8,,,t20-2009,T20,2009,3,9.199999999999989,South Asian
sk-raina-1,Suresh Raina,IND,BAT,3,1986-11-27,1986,22.6,178.0,True,ESPN_verified,166.6,,,t20-2009,T20,2009,3,11.400000000000006,South Asian
y-singh-1,Yuvraj Singh,IND,BAT,4,1981-12-12,1981,27.5,183.0,True,ESPN_verified,166.2,,,t20-2009,T20,2009,3,16.80000000000001,South Asian
ms-dhoni-1,MS Dhoni,IND,WK,5,1981-07-07,1981,28.0,175.0,True,ESPN_verified,166.2,,Captain; wicketkeeper,t20-2009,T20,2009,3,8.800000000000011,South Asian
r-sharma-1,Rohit Sharma,IND,BAT,6,1987-04-30,1987,22.2,177.0,True,ESPN_verified,166.7,,,t20-2009,T20,2009,3,10.300000000000011,South Asian
i-pathan-1,Irfan Pathan,IND,FAST,7,1984-10-27,1984,24.7,183.0,True,ESPN_verified,166.4,,Bowling all-rounder,t20-2009,T20,2009,3,16.599999999999994,South Asian
h-singh-1,Harbhajan Singh,IND,SPIN,8,1980-07-03,1980,28.9,183.0,True,ESPN_verified,166.0,,Off-spinner,t20-2009,T20,2009,3,17.0,South Asian
p-kumar-1,Praveen Kumar,IND,FAST,9,1986-10-02,1986,22.7,180.0,False,ESPN_estimated,166.6,HEIGHT_ESTIMATED,Height estimated from photos; medium-fast swing bowler,t20-2009,T20,2009,3,13.400000000000006,South Asian
is-sharma-1,Ishant Sharma,IND,FAST,10,1988-09-02,1988,20.8,191.0,True,ESPN_verified,166.8,,Tall fast bowler,t20-2009,T20,2009,3,24.19999999999999,South Asian
rp-singh-2,RP Singh,IND,FAST,11,1985-12-06,1985,23.5,188.0,True,ESPN_verified,166.5,,Left-arm fast bowler,t20-2009,T20,2009,3,21.5,South Asian
da-warner-1,David Warner,AUS,BAT,1,1986-10-27,1986,22.7,170.0,True,ESPN_verified,177.5,,T20I debut in this tournament; first Australian without first-class experience to play international cricket since 1877,t20-2009,T20,2009,3,-7.5,Oceanian
sr-watson-1,Shane Watson,AUS,BAT,2,1981-06-17,1981,28.0,185.0,True,ESPN_verified,177.3,,All-rounder; opening batsman,t20-2009,T20,2009,3,7.699999999999989,Oceanian
rt-ponting-1,Ricky Ponting,AUS,BAT,3,1974-12-19,1974,34.5,178.0,True,ESPN_verified,176.8,,Captain,t20-2009,T20,2009,3,1.1999999999999886,Oceanian
mj-clarke-1,Michael Clarke,AUS,BAT,4,1981-04-02,1981,28.3,179.0,True,ESPN_verified,177.3,,,t20-2009,T20,2009,3,1.6999999999999886,Oceanian
dj-hussey-1,David Hussey,AUS,BAT,5,1977-07-15,1977,31.9,180.0,False,ESPN_estimated,177.1,HEIGHT_ESTIMATED,Height estimated from photos,t20-2009,T20,2009,3,2.9000000000000057,Oceanian
bj-haddin-1,Brad Haddin,AUS,WK,6,1977-10-23,1977,31.7,180.0,True,ESPN_verified,177.1,,Wicketkeeper,t20-2009,T20,2009,3,2.9000000000000057,Oceanian
jr-hopes-1,James Hopes,AUS,FAST,7,1978-10-24,1978,30.7,183.0,False,ESPN_estimated,177.2,HEIGHT_ESTIMATED,Height estimated from photos; medium-fast all-rounder,t20-2009,T20,2009,3,5.800000000000011,Oceanian
mg-johnson-1,Mitchell Johnson,AUS,FAST,8,1981-11-02,1981,27.6,188.0,True,ESPN_verified,177.3,,Left-arm fast,t20-2009,T20,2009,3,10.699999999999989,Oceanian
nw-bracken-1,Nathan Bracken,AUS,FAST,9,1977-09-12,1977,31.8,188.0,True,ESPN_verified,177.1,,Left-arm fast-medium,t20-2009,T20,2009,3,10.900000000000006,Oceanian
b-lee-1,Brett Lee,AUS,FAST,10,1976-11-08,1976,32.6,186.0,True,ESPN_verified,177.0,,,t20-2009,T20,2009,3,9.0,Oceanian
